GeneSymbol	P	z.score
PMF1-BGLAP	0.457473156877666	-0.743014078579001
SPTAN1	0.457551611605533	0.74288449838879
ADH6	0.457651308160893	0.742719852009996
RNMT	0.457687346255418	-0.742660340948509
GPC6	0.457699584231194	0.742640132516867
ZNF619	0.457889612341637	0.742326380142421
SLC6A17	0.457987822554433	0.742164255470512
SLC12A9	0.457990131400813	0.742160444279176
OR4C12	0.458076542095632	0.742017814696037
SPAG6	0.458082432007464	0.742008093350946
SPANXA1	0.458108117656748	0.741965699807548
FAHD2A	0.458189870162589	-0.7418307781476
TMEM151B	0.458214055098852	0.741790866708715
LILRB5	0.458222902941502	0.741776265760932
NOL12	0.458250265554769	-0.741731112241682
OAZ2	0.458250622174446	0.741730523761331
NEDD8	0.458354931369161	0.741558407682774
RPL30	0.458459981802135	0.741385090718854
IL32	0.45848707525077	0.74134039433226
TRIP12	0.45849308362748	-0.741330482441902
DTX4	0.458500758821393	0.741317820944847
ZDHHC3	0.458536129378407	0.741259472918546
HCG26	0.458559604948905	0.741220748509314
ZNF672	0.458568560547426	-0.74120597598712
GAK	0.458572407913983	0.741199629692912
SEMA5A	0.458660111890463	0.741054968641431
GPR87	0.458672766599095	0.741034096940433
CRYZ	0.458731160163287	-0.740937791277801
RUFY1	0.458832051410533	0.740771412447177
RRAS	0.458866473195761	0.740714652488276
CBX7	0.458893754142827	-0.740669669141929
ASAH2	0.458984800089209	0.740519555018573
CD300E	0.459018441502176	0.740464092177854
MIR1908	0.459103477100864	0.740323908581245
PTGS2	0.459165114950363	0.740222305931876
NBPF4	0.45926464122231	0.740058264861898
FAM111A	0.459303282526336	-0.739994580905889
SLC5A9	0.459352991427891	-0.739912661078339
SUPT4H1	0.459386241730307	-0.739857867647193
EPB41L5	0.459449951568297	-0.739752885916269
GMFG	0.459511142130118	0.739652063149871
SNCG	0.459586257625096	0.739528306759945
LZIC	0.459608010214008	-0.739492470438632
SULT4A1	0.459623343703238	0.739467209839261
GREM1	0.459629481880996	0.739457097853725
DDX39B	0.459655396131632	-0.739414407755404
IQCE	0.459814799192834	0.7391518431692
C6orf203	0.459845196898946	0.739101778641733
SNX31	0.459873042941153	0.739055918288952
EIF2AK1	0.459941008667078	0.738943990338279
GGA1	0.459984858049931	0.738871782801367
EXOSC6	0.46009269163588	-0.738694227754221
ANP32A	0.460183495998332	-0.738544730496504
MCOLN3	0.460203534528503	0.738511741955486
ADGRL2	0.460204504913567	0.738510144474114
AARSD1	0.460267263433195	0.738406833235873
AARS2	0.46033191725243	0.738300410252016
DCAF13	0.460344099031661	0.738280359452512
TFCP2	0.46049352764572	-0.738034429117696
ARHGEF7	0.460506588160508	-0.738012936180663
EBP	0.460659781050095	-0.737760860910263
VAV2	0.460736976488309	0.737633855407562
C10orf67	0.460753373669376	0.737606879539526
VCP	0.460759056018632	-0.737597531332082
ZMIZ1	0.4609126498475	0.737344873814951
CXorf23	0.461042580658378	-0.73713117803989
TFG	0.461063083084542	0.7370974610001
ERC2	0.461180587333248	0.736904236839053
GPR119	0.461195370476216	0.736879929365258
HIST2H2AA4	0.461255654734639	0.736780810294233
LRRC3B	0.461361327586681	0.736607080991186
ZFP42	0.461458180067179	0.736447872164438
POLR3G	0.461682193525009	0.736079704049575
SUMO2	0.461708297194465	-0.736036808926947
TARP	0.461802209769857	-0.735882497323197
TMEM183B	0.461809170561456	-0.735871060458617
JMJD8	0.461840682666386	0.73581928598877
FAP	0.461933545681298	0.735666723284531
NTN4	0.461960724141486	0.735622075599961
TEK	0.461974546422626	0.735599369473284
PPM1A	0.462120757350588	0.735359209192404
FABP2	0.462144627012922	0.735320005857545
SLC16A7	0.462190047052489	-0.735245411483353
SNORD16	0.462287331074421	-0.735085653463513
KRTAP19-1	0.462288783631295	0.735083268243663
TSEN15	0.46238177754483	-0.734930573164684
ACOX1	0.46247866176781	-0.734771508459971
TJP1	0.462517624073724	0.734707545312124
SGCE	0.462564749714627	0.734630184699591
SH3TC1	0.462730677380281	0.734357835783514
MMD	0.462801451952876	0.734241684998938
THAP7	0.462805403892102	0.734235199616432
WASL	0.462984937583634	0.733940606020473
EPCAM	0.46308823053332	0.733771143345052
HK2	0.463092779182285	0.733763681304433
IL17C	0.463113149786549	0.733730263909969
PCGF3	0.463115728094632	-0.733726034327618
GBP1	0.463172703716601	0.733632572087628
PRR11	0.463229463415846	0.733539470416708
SLITRK4	0.463405470781429	0.733250809871381
HLA-DRA	0.463432454878404	0.733206560056124
EIF4G1	0.463520017589352	0.733062980413528
MYH11	0.463585632874077	0.732955398638481
SH3GL1P1	0.463698105587739	-0.732771009899951
KRT9	0.463825182240097	0.732562709309405
MUM1	0.463828512082847	-0.732557251549151
NPTN	0.463885354597388	0.732464087506902
SYTL4	0.463899444665444	0.732440995076598
NCOA7	0.463922352270778	0.732403452281849
TMOD2	0.463959311501086	-0.732342882749356
SOCS7	0.464067192983715	-0.732166099762972
TWF1	0.464185537471921	0.731972197596465
IL27	0.46419179067744	0.731961952763601
MIR452	0.464215877834234	0.731922490698
ATRN	0.464239159989124	-0.731884348552835
MEOX1	0.464255901681118	0.731856922022619
IFT20	0.464341006563137	0.731717510239825
ZNF345	0.464347885183171	-0.731706242874273
ANO1	0.464362882094359	0.731681677850396
MAN1A1	0.464368063073403	-0.73167319148054
STRAP	0.464393543854358	-0.731631455091228
VCX2	0.464451284231801	-0.731536883629032
ESYT3	0.464501757471251	0.731454220182134
CLSTN1	0.464571362756565	0.731340231084775
PPP1R3C	0.464658730456934	0.731197166815981
PODXL	0.464762542015966	0.731027195246102
SRP54	0.464790504839636	-0.730981415081882
HAS3	0.46498891113615	0.730656632328333
DOCK11	0.465108574374787	-0.730460785900617
TIE1	0.465164372266893	0.730369474050108
CYTIP	0.46527466494	-0.73018900077027
CALD1	0.465322910456267	0.730110063505609
CDC6	0.465379665460137	0.7300172092021
ZDHHC11	0.465388532155659	0.730002703369711
PLXNC1	0.465540721900512	0.729753746285478
FAM173A	0.465572588008043	0.729701624365712
TM2D2	0.465889945376021	0.729182645710912
MYOC	0.465929669386982	0.7291176983471
ZBTB16	0.466074822472611	-0.72888040429206
CST2	0.46608021959644	0.728871581947598
PDE6C	0.466151654908157	0.728754816406558
ADAL	0.466399235928785	0.728350206414204
BUD31	0.466450311774907	-0.728266750403139
ZGLP1	0.466521454174602	0.728150514850637
COX6A2	0.46660691538503	0.728010897607034
C6orf47	0.466640192745416	-0.727956536508566
PYCR1	0.466698689004417	0.727860983635611
RPS10	0.466724459713016	-0.727818889629381
KIF19	0.466790005240757	-0.727711833042433
DGCR5	0.466823899701104	0.727656475935184
CINP	0.46684884338657	0.727615738835896
SLC39A6	0.466895857883687	-0.727538959790554
H1FOO	0.467034476895363	-0.727312607015107
COL9A3	0.467052808321122	0.727282676182977
SPINK7	0.467169467046663	0.727092215660724
UFC1	0.467250551986927	0.726959849499696
PLEK	0.467279567205929	0.726912487039565
BHLHB9	0.467441851259164	-0.726647615701754
SRSF2	0.467487105933471	-0.726573762536848
SLC15A4	0.46751753392285	0.726524107942624
NCR3	0.467522912261884	-0.726515331366215
TMEFF2	0.46761817851246	0.726359881580139
LOC554206	0.467620212253053	-0.726356563234888
C3orf38	0.467627164758272	0.726345219266094
RUVBL1	0.467636046249335	-0.726330728027468
MTX1	0.467703637735319	0.726220449250445
ANGPTL3	0.467713410363913	0.726204505465236
OR5M11	0.467788813613569	0.726081493263239
C5orf34	0.46788223680464	-0.725929098724004
ZFP41	0.46795246745894	-0.725814547603415
THEG	0.467955285757523	0.725809950959621
ZNF654	0.46819511824902	0.725418840428297
IPO4	0.468362505441329	0.725145936923234
BDP1	0.468417404240897	0.725056443181045
YWHAQ	0.468434918009279	-0.72502789418524
MSI1	0.468525572962447	0.724880128015752
ABCC1	0.468599230827912	-0.724760078489506
CXorf36	0.468599881993746	0.724759017248885
ITGA10	0.46863993623259	0.724693740231404
MRPL20	0.46866488103853	0.724653088852643
MYO1H	0.468675792119203	0.724635307953341
ZNF528	0.468721125162299	-0.724561434839221
SLC17A3	0.468883552354483	-0.724296781722828
BCL7B	0.468959398737192	0.72417321768644
GATB	0.468982638090587	-0.724135359843168
CSF3R	0.468983338967432	0.724134218102665
CAMK2N2	0.468999351183682	0.724108134182517
GPBP1L1	0.469142664069478	-0.723874699246409
ANKRD34C	0.469157644599336	0.723850300514485
HTRA1	0.469261479330053	0.723681197126651
MFGE8	0.469262924260185	0.723678844085243
DVL2	0.46931716563914	-0.723590515923053
GAGE6	0.46933624438914	0.723559448900753
MYLK	0.469349186839059	0.723538374365177
MAN1C1	0.469396080400775	-0.723462019022202
INSRR	0.469406572047123	0.723444936374835
VPS11	0.46942561445694	-0.72341393179243
P4HA3	0.469440016379095	0.723390483248266
SMYD5	0.469451831406062	0.723371246864308
SLC16A8	0.469470241419536	0.72334127352732
BTBD10	0.46957581383716	-0.723169403654685
GPR65	0.469600589651898	-0.723129072197976
BAHCC1	0.469639898759148	0.723065085048487
COPS7B	0.469663150235315	-0.723027237816369
KCTD21	0.469690050801752	0.722983452125978
HOXB6	0.469742908242251	-0.722897420817871
PARS2	0.469993010976823	0.722490423587563
RABEPK	0.470020345176353	-0.722445949347742
IL10	0.470028033653112	0.722433440032427
C16orf71	0.470080758461033	0.722347658693398
YJEFN3	0.470091228132008	-0.722330625553203
TNFSF11	0.470261488730459	0.72205365746509
BRAP	0.470408207394182	-0.721815030181218
FERD3L	0.470423167062014	0.72179070167374
CHMP1B	0.470487650472672	-0.721685838917698
RNASEH2A	0.470642475784525	0.721434094789383
ZNF814	0.470674479842764	-0.72138206227107
ESR2	0.47069421715866	-0.721349974118903
ADGRB1	0.470778392652123	0.721213133248579
MOB1A	0.470882622140357	0.721043710080352
CHRNB4	0.470952076059368	0.720930825467713
ELK1	0.470954120875789	0.720927502132712
SNX5	0.470975460369852	0.720892820625196
MAPK8IP3	0.471004219031557	0.720846082662769
PCBP2	0.471090758471986	-0.720705450110789
NDUFV3	0.471142472381916	-0.720621418248349
ACYP2	0.471181362764639	-0.720558227166053
BRD8	0.471206498820823	-0.720517386347548
TBC1D17	0.471287436660038	0.720385887501466
MLANA	0.471291247771331	0.720379695936597
ZP3	0.47129900134288	0.720367099501428
C19orf12	0.471303194945002	0.720360286632336
HSPA1B	0.471336398329711	0.720306346044489
SPATA31A7	0.471506171294846	0.720030573970728
OR6K6	0.47151926344102	0.72000930991266
AGAP1	0.471533353544535	-0.719986425351685
HERPUD2	0.471646613180498	-0.719802487449225
WDFY2	0.471769808071564	0.719602441966581
RBMY1A1	0.471793903584098	0.719563318723806
PCDHGB5	0.471932434534481	0.719338411068677
MS4A3	0.472054230417249	-0.719140703171395
DUS4L	0.472070865851791	-0.719113701511263
MALL	0.472072858092278	-0.719110467858687
AQP4	0.472110537297388	-0.719049311267097
CARD11	0.472112324863915	-0.71904640995965
DRD5	0.472183057332508	0.718931612579321
DEFB1	0.472319762809102	0.718709769173845
POM121L9P	0.472334369815416	0.718686067255218
GJC2	0.472338018866776	0.718680146220076
SSX6	0.472422385313127	-0.718543258297198
SAMD13	0.472470073960168	0.718465887522191
SNORA48	0.472537081907506	-0.71835718009185
CYP2E1	0.472584900536525	0.718279608808198
OXR1	0.472621232518299	-0.71822067402992
NKX3-2	0.472653458671493	0.718168401479559
SLC23A3	0.472700460907075	0.718092164848424
RPS6KA1	0.47275369178804	-0.718005830525837
RGS19	0.472779642348665	0.717963743663082
LCE4A	0.472925122970284	-0.717727825369387
ZDHHC21	0.472970395680792	-0.717654417139033
KANK4	0.472977082693508	-0.717643574692798
MEIS1	0.473056048169682	0.717515544987223
SORT1	0.473197472290245	0.717286278113956
IL1F10	0.473255615535207	0.717192031296205
KTN1	0.473362503099442	0.717018789390188
EDC3	0.47339124626481	-0.716972206531349
LDHD	0.473402292168067	0.716954305306801
TMBIM1	0.47340797265092	0.716945099485547
ZNF471	0.473416939267942	0.716930568261122
OR13C8	0.473526942261908	0.716752310649334
EEF1A2	0.473576538320012	0.716671948695914
PITPNB	0.47368492392166	-0.716496344420759
PSMD14	0.473736945780993	0.716412067448003
TLX3	0.473784334946274	0.716335300007218
AKT2	0.473828940085573	0.716263046368487
PROS1	0.473906004759085	0.716138221960679
ANGPTL4	0.473973676861448	0.716028620236763
GGPS1	0.47407106010093	0.715870913453925
PBX3	0.474073041440798	-0.715867704968153
RPS9	0.474340361263106	-0.715434887744175
HOXB5	0.474390749754132	0.71535331880757
FKBP1A	0.474458113766919	0.715244277314677
NAT9	0.474458557126463	-0.715243559680927
FAM178B	0.474691065019271	-0.714867266848637
WFIKKN2	0.474821438030721	0.714656314299444
NOC2L	0.474940297578131	-0.714464019041719
GTF2F1	0.474958572463485	0.714434455617137
CCL15	0.47499999041242	0.714367455789181
GOLGA5	0.475008641984972	-0.714353460960422
FMO3	0.475025675212586	0.714325908331711
STON1-GTF2A1L	0.475085290434274	0.71422948014
HOXA3	0.47518110732424	0.714074509316642
SSH2	0.475219420378297	-0.714012547947764
CRYM	0.475276315841618	-0.713920539437759
ZNF17	0.475315735917804	-0.713856794797789
C2orf27B	0.475393447342617	-0.713731139233042
CTSC	0.475463974933625	0.713617109329494
C17orf97	0.475505069705233	0.713550671059962
C3orf62	0.4756615185426	-0.713297767697021
UBQLN3	0.475694667357325	0.713244187686653
HSD17B1	0.475735840600966	-0.713177640260027
PLEKHM2	0.475781661555834	0.713103584550927
TIMM10	0.475846890276866	-0.712998168805975
SRPX	0.475933711678511	0.712857869549532
GLB1L	0.476043452213626	0.712680554137467
PLOD3	0.476130730751378	0.712539548131723
TBC1D22A	0.476204088075309	-0.712421044004628
C20orf24	0.476247798046939	-0.712350438060557
GPATCH2	0.476262701210837	-0.712326365373408
RAB14	0.476274595670867	-0.712307152862372
DNAJC1	0.476335917829657	-0.71220810649705
PCDHGB7	0.476378356571657	0.712139564352151
DPP8	0.476443309988049	-0.712034665588999
BMP7	0.476459544467369	0.712008448379794
UBAP1	0.47651249506942	0.711922941368987
ZBTB18	0.476670494822708	-0.71166782720163
TIPIN	0.476729648928781	0.71157232599087
PPP2R5E	0.476803752968781	-0.71145269805018
TMEM126B	0.476820849853503	0.711425099581929
TKTL1	0.476970275937381	-0.711183913139952
NT5DC3	0.477092857631378	-0.71098608671798
GCC1	0.477210995364409	0.710795458434597
DNAH14	0.477241797760414	0.710745759611066
PRKAR2A	0.477312921721567	0.710631009751014
COX7A1	0.477315630296538	0.710626639979723
TERF2	0.477346267715861	0.710577213267202
TOMM7	0.477378367030171	0.710525429971944
YOD1	0.477410063069183	0.710474299118417
ADRB1	0.477415871057978	0.710464930091522
MEMO1	0.47751399333067	0.710306655772795
PFDN2	0.477530386642137	0.710280214579426
CASKIN2	0.477619062892109	0.710137194983989
KLHL10	0.477674394233002	0.710047962371913
MSH6	0.477878166791354	-0.709719387992756
NCOA2	0.477924522317707	-0.709644652422508
KSR2	0.478397283065137	-0.708882681587668
PRRX2	0.478401122664983	0.708876494808377
F11	0.478407552439216	0.708866134520239
PSPH	0.478461477799054	-0.70877924764207
CHCHD3	0.478496285047095	-0.708723167536121
LOC153684	0.478570062706716	0.708604307162908
MTRF1	0.478628433648905	-0.708510275057487
ADARB1	0.478634272035281	-0.708500870110001
NSD1	0.478702249503002	-0.708391371090047
PPRC1	0.478711644817641	-0.708376237658867
COPZ2	0.478744857561374	0.708322741786328
FRRS1	0.478788375623911	0.708252650171783
SEPT6	0.478797446339075	-0.708238041019547
TMPRSS3	0.478803422141503	0.708228416568041
USP16	0.478861172955518	0.70813540818697
MFN2	0.478882617772052	-0.708100872611499
SLFN13	0.478978234199504	-0.707946898434745
SND1-IT1	0.479092250902735	0.707763315644847
CCDC66	0.479132924236036	0.707697831679326
HIST1H2AD	0.479294702513141	-0.707437399089057
ADCY1	0.479307394873305	0.707416968807025
MED9	0.479327452239693	0.707384684030492
NRF1	0.479400520948132	-0.707267077270865
LRRTM4	0.479510685733445	-0.707089781508489
APOBEC4	0.479531269375704	0.707056657302403
TNFRSF12A	0.479744344560899	0.706713811836786
EZR	0.479774713979361	-0.70666495313845
TAF15	0.479829159500585	-0.706577364729165
RAB5A	0.479831713004956	-0.706573256950685
LINC01558	0.479939966976723	0.706399121616776
NLGN4X	0.480028558007554	0.706256631661481
VRK3	0.480060978713232	-0.706204489730731
MT1M	0.480132513792797	0.706089447293903
NSD2	0.480208192261625	0.70596775164619
SKIV2L	0.480209474475598	-0.705965689857075
TMEM99	0.480298192372995	0.705823039522431
LCA5L	0.480396834575028	-0.705664448666619
TNFRSF1B	0.480787267877767	-0.705036908107044
ZNF501	0.480798193652199	0.705019351184677
ZIC5	0.480843496468229	0.70494655518316
CCDC33	0.480844700896307	0.704944619867733
SH3GL3	0.481015652542143	0.704669955806791
POM121C	0.481071563174035	-0.704580137022037
TAS2R14	0.481077563839342	-0.704570497467584
C2orf50	0.481149845358408	-0.704454388546428
CALU	0.481355928017815	0.704123401206652
RPP30	0.481431700408844	-0.704001723306511
SLC15A3	0.481539883310542	0.703828017560177
HOXD4	0.481552371227761	0.703807967487263
TMEM165	0.481674992778843	-0.70361110652555
TIFAB	0.481681268207805	0.70360103246411
USMG5	0.481733309229394	0.703517492806953
CBARP	0.481950026176851	-0.703169657344135
DHCR24	0.481952533726295	0.703165633170101
NSUN7	0.481960601731715	0.703152685523447
LAMA4	0.481994740093878	0.703097901112381
ROS1	0.482008254284951	0.703076214451145
HPS6	0.482080189906632	0.702960782587208
NRP1	0.482296956523656	0.702613003545353
PPIC	0.482365671742717	0.70250277500492
GOLGA2	0.482396907214817	0.702452671888812
PAM16	0.482636386993777	0.702068594011658
BTK	0.48275387146195	-0.701880210183045
PDLIM5	0.482762828185122	0.701865849291164
PCDH20	0.482785800122098	0.701829017564844
CASC2	0.482790225833741	0.701821921772815
ZNF274	0.482827946525941	-0.701761445207198
SMA4	0.482887207698632	-0.701666438555044
TCAP	0.482936668432525	-0.701587148672839
ZMAT5	0.482984657967844	0.701510221466349
PDCD7	0.48307417608561	0.701366735051542
ATP2C1	0.48308164768263	-0.701354759663235
PRKAR1A	0.483089052008131	-0.701342892196158
BAG1	0.483092197437275	0.701337850811166
C7orf13	0.483161923357164	-0.701226101096032
LTBP2	0.483172948814754	0.701208431399622
FAM104A	0.483188964991207	-0.701182763832238
KHDRBS1	0.483289303119031	0.701021972190046
GLI4	0.483290187239589	0.701020555469237
STX18	0.483297905804253	-0.701008187248373
TBCB	0.483384673580716	0.700869158021224
FOXN2	0.483418087651671	-0.700815621798888
OTOP2	0.483441036370404	0.700778854389314
ANKS4B	0.48348696356903	0.70070527473309
INPPL1	0.483515438214562	0.700659657599947
CBR1	0.48353385574222	0.700630153011387
ULK2	0.483623200305279	-0.700487033086549
PSMD8	0.483630624713983	-0.700475140665923
NAT1	0.483684229635555	-0.700389279222209
TYRO3	0.483884421793556	0.700068667963284
TRPV4	0.48392895771768	0.699997352683467
PANK4	0.483964720991663	-0.699940087606678
XCL1	0.484046616751719	0.699808962648442
CTSB	0.484060253675524	0.699787129462466
OLIG3	0.484212049590266	-0.699544121478132
ACOXL	0.484237509914731	-0.69950336644176
NXPH4	0.484313042914521	0.699382465542771
ASXL3	0.484482326841823	0.699111540581113
CTSV	0.484493050979251	0.699094379212238
DNAH3	0.484499118567368	0.699084669607105
SSH1	0.484546619687595	0.699008658629914
MAFK	0.484660664269162	0.698826181733176
RNPEP	0.48483898568341	-0.698540905394067
PSMA7	0.484863951363174	0.698500970152747
DDN	0.484887620724186	0.698463109538867
OR13D1	0.484923857240086	-0.698405148919353
B4GALNT3	0.484965033315714	-0.698339290279125
FBXO31	0.48497638577729	0.69832113323676
MRPL49	0.485021282294713	0.698249328337159
KIR2DS3	0.485051432644263	-0.698201109628235
OR2J2	0.485082309143456	0.69815173128854
ANAPC13	0.485109328731936	0.698108522397207
ANKRD45	0.485116738624826	0.698096672953103
CNGA3	0.48514911638934	0.698044897577068
APOBEC3B	0.485238767742136	0.697901545604636
NDUFA7	0.485333830144259	0.697749557061546
ABAT	0.485413060865009	0.697622892987074
ADARB2	0.48552003601115	0.69745189238305
LOC401052	0.485531180818402	-0.697434078494946
DCAF4	0.48553293634967	-0.697431272469503
LMCD1	0.485533278333657	-0.697430725846003
CDKL3	0.485584374432848	0.697349056735938
FLJ42393	0.485586471018889	-0.697345705770937
BCR	0.4856171100319	0.697296736453497
RGPD5	0.485758020688902	-0.697071545152393
FOXJ1	0.485853130888386	0.69691956818637
HIST2H4A	0.485878441574046	-0.696879126852901
HIST2H4B	0.485878441574046	-0.696879126852901
MIR196B	0.485900880863335	0.696843274380578
USP26	0.48593327144251	-0.696791523771026
TRPV2	0.486108879241522	0.696510986684007
S100A3	0.486130664771311	0.696476187672218
PHOX2B	0.486185667489586	0.696388333095815
ZNF816	0.486277698800001	-0.69624134562059
PSMG1	0.486495198451597	-0.695894026603319
FAM153A	0.486578386957592	-0.695761207433384
TFAP2D	0.486613514541672	0.695705126248811
CTSL	0.486645674815822	0.695653784292804
ST3GAL5	0.486683216189682	0.695593854052193
CEP170	0.486720933028033	0.695533646219604
LONRF2	0.486768747729068	0.695457322674051
GRB2	0.486789374750331	0.69542439833161
TMEM141	0.486847947585134	0.695330909927074
TCF21	0.486854369271981	0.695320660609162
AP2B1	0.487048113931968	0.695011469243945
CD86	0.48704888176154	-0.695010244019661
NIPSNAP3B	0.487082250658335	-0.694956998338198
PLA2G16	0.487140282203343	0.694864403950088
SEMA3B	0.487193068948579	0.694780183271112
NKX2-3	0.487203323169043	-0.694763823345336
KRTAP19-2	0.487223831322435	0.694731104510348
CST9L	0.487307382035347	-0.694597814871438
CLLU1	0.487395923224386	-0.69445657732169
MUC2	0.487421777330877	0.694415338443812
PROCR	0.487443771610949	0.694380257154291
MBP	0.487458314396389	0.694357061607886
JTB	0.487460993805803	0.694352788026812
ZSCAN16	0.487498774362358	-0.694292530473918
DOT1L	0.487621207377912	0.694097275023464
MLX	0.487669180276664	0.694020775343287
RPS17	0.487745577178255	-0.693898957889779
DCAF17	0.487765677187195	-0.693866909454036
CFH	0.487926380686387	0.693610701568867
CANX	0.487939331092054	-0.69359005685687
TAS2R41	0.487978383054767	-0.693527804494494
ZNF26	0.48799308107388	-0.693504375218142
IL4I1	0.488018718053797	-0.693463509677567
SNORD14B	0.488090680757672	0.693348806768511
C18orf54	0.488166803901416	-0.693227482372131
TRIML1	0.48817057149913	0.69322147787308
SH2D6	0.488237474829317	0.693114856802601
PRR15L	0.488300253033122	0.693014816940559
HMGCLL1	0.488338430352357	0.692953983074343
GALNT12	0.48838659921841	0.692877231779894
PRKCE	0.488477332788247	-0.692732669833395
SSB	0.488542037614045	0.692629587222759
ZYG11A	0.488625019196878	0.692497398299209
GOLGA3	0.488628570533415	-0.692491741321705
RNF114	0.488711162313199	-0.692360185880647
HSPB11	0.488718775985503	-0.692348059126643
DDX42	0.488761806352594	0.692279523985465
TRABD	0.488781066304459	0.692248849411191
ADAMTSL3	0.488796161079206	0.692224809007376
CDH9	0.488814015076935	0.692196374696369
AKAP8	0.488855951285466	-0.692129589211224
SLC10A3	0.488858308801651	0.692125834841811
MIR1204	0.488938084197862	0.691998797430991
B3GAT1	0.488941955854864	0.691992632339551
NARS	0.489035739744169	-0.691843302182274
PNRC2	0.489114612253187	-0.69171772705136
CMPK1	0.489202694624153	0.691577501532633
SRPRB	0.489203387504758	-0.691576398533329
MRGPRF	0.489283726892603	0.691448511656276
ZIC4	0.489286424745579	0.691444217321533
VAPA	0.489456362588421	0.691173742734159
CYSLTR2	0.489500776401126	-0.691103061647882
RIOK1	0.489506623594953	0.691093756556445
GPR63	0.489607561462273	-0.690933135758109
SCAND2P	0.489643831383748	0.690875424371068
PCDHGA3	0.489653278317734	0.690860393129158
PRPSAP2	0.489655400215744	-0.690857016948106
WTIP	0.489707259513417	-0.69077450535566
ZFAT	0.489738413076574	-0.690724940225364
CTSS	0.48977232908282	-0.690670981994054
SERPINA2	0.489815949764163	-0.690601587191594
HS6ST3	0.489871300957048	0.690513535465693
PRL	0.49021423295762	0.689968124410961
SPAG5	0.490244407050655	-0.689920144302561
TTC33	0.490419733899329	0.689641386853567
CALML4	0.490424641636043	0.689633584665899
CHMP2B	0.490471138755897	-0.689559666879724
C10orf82	0.490534950474207	0.689458229719686
TMEM189-UBE2V1	0.4905383713798	-0.689452791938472
CYLC1	0.490794886353391	-0.689045100564951
MGAT4B	0.490858976121255	0.688943257549273
PHF12	0.490905019120421	0.688870096491488
BEAN1	0.490979691723929	0.688751451619122
SLC6A11	0.491000421169478	0.688718516996237
ORM2	0.491167521262265	0.688453058225759
TRHR	0.491201979418916	0.688398323297063
ANGPT2	0.49120420345964	0.688394790598837
MMRN2	0.491228560386684	-0.688356102268317
TECRL	0.491237300194643	0.688342220284748
LPIN1	0.491527657548497	-0.687881102916372
MPPED1	0.491601743676276	-0.687763469940043
CHST13	0.491735487780871	0.687551136908811
TIMM23	0.4917386643172	0.687546094195462
MIP	0.491802088385055	-0.687445412907081
MICAL2	0.491814903050654	0.687425071364573
KCNJ8	0.491885001981122	-0.687313803859074
ZC4H2	0.491907120994753	-0.687278696281084
DOCK8	0.491909157017631	-0.687275464722415
SPHAR	0.492089612733366	-0.68698907540404
AFF1	0.49216887785539	0.686863296786961
IL2RA	0.492257482673228	0.686722710716605
PDE8A	0.492262116922367	-0.686715358094072
OR2AK2	0.492270952935579	-0.686701339125484
CCDC18	0.49241124921297	-0.686478767100329
AGPAT4	0.492426435628881	-0.686454676759349
ZC3H10	0.492456441370989	0.686407079566061
HERC5	0.492462916447727	0.686396808553368
LYRM1	0.492489475171772	-0.686354680853978
ZNF197	0.492501019838677	0.686336368973917
TMEM52	0.492516633717197	-0.686311602971882
RWDD3	0.492518145666256	-0.686309204811528
DNAJC13	0.492567434834958	-0.686231027533418
CELSR1	0.492788907763192	0.685879802291195
ST6GALNAC4	0.492960080754615	0.685608403706503
OSBPL9	0.492966686929101	-0.685597930482095
KDM4B	0.492977056794588	-0.685581490570224
MAPK13	0.492992888152218	-0.685556392615119
YKT6	0.492998991093449	0.685546717543473
GPSM1	0.493055955866238	0.685456413647295
TRAPPC1	0.493157634737735	0.685295240232871
FAM46B	0.493185245974228	-0.685251476128363
CD300C	0.493191233314538	-0.68524198630323
RAD50	0.493233679483653	-0.685174711669141
AKAP5	0.493242271510426	0.685161094199046
SSX2	0.49324376603758	-0.6851587255417
SERPINA6	0.493311038926291	0.685052109564265
MRPS21	0.493438853978487	0.684849566101795
SPATA31A5	0.49344791062263	0.68483521546165
DEFB119	0.493457248987833	0.684820418570117
PLA2G2D	0.493468890126127	0.684801973082468
PFKFB1	0.493608549595728	0.684580699566219
GOLPH3L	0.49367057460843	-0.6844824391933
SLAMF7	0.493733213996451	-0.68438321223036
SERPINA5	0.493896490466394	-0.684124597880327
KIAA0513	0.49400766518208	0.68394853391927
FAM181A	0.494053654747181	0.683875707865515
PCDHGB2	0.494171272845998	0.683689472069062
ENTPD1	0.494173989364888	0.683685171029418
MS4A4A	0.494216795348457	0.683617398374885
EFS	0.494309837397886	0.683470100202335
GP1BB	0.494512929771025	0.683148628952551
ARID5A	0.494589739056155	-0.683027067320956
CRX	0.494616508377792	0.68298470342923
RAD17	0.494685389374965	-0.682875701179636
SUSD5	0.494758087813083	-0.682760666736449
MIOS	0.49498091644573	-0.682408129906683
FNDC5	0.494995954116121	-0.68238434188707
TBC1D1	0.495050286718976	-0.682298396617564
CA8	0.49518385657895	-0.682087132419389
CENPN	0.495196280558862	0.682067483260189
PSMB7	0.495204286459936	0.682054821657992
AMT	0.495306946998058	-0.681892470248714
PTPRJ	0.495497585673175	0.681591034422171
GPR180	0.49550030793834	-0.681586730454249
DIP2A	0.49551935407191	0.681556618403607
